,cl,coupling,d,exp,gdm,gq,lam,m1s,m2s,mchi,md,mdm,mlq,mmed,mphi,obs,p1s,p2s,tag,ylq
0,0.95,,,3.1015625,,,,2.196782350540161,1.635589599609375,,,,1250.0,,,5.444644285965076,4.461488246917725,6.22813606262207,lq_m1250_d0p25,0.25
0,0.95,,,1.23046875,,,,0.874485969543457,0.6536865234375,,,,1250.0,,,2.2737277629003314,1.7552717924118042,2.438098192214966,lq_m1250_d0p5,0.5
0,0.95,,,0.685546875,,,,0.4872136116027832,0.36419677734375,,,,1250.0,,,1.263872608097937,0.9779371023178101,1.3540458679199219,lq_m1250_d0p7,0.7
0,0.95,,,2.1328125,,,,1.5157756805419922,1.133056640625,,,,1500.0,,,3.4542565831891956,3.059473991394043,4.277344703674316,lq_m1500_d0p5,0.5
0,0.95,,,1.12890625,,,,0.8023061752319336,0.5997314453125,,,,1500.0,,,1.8010249986792133,1.619391918182373,2.2640156745910645,lq_m1500_d0p7,0.7
0,0.95,,,0.5625,,,,0.3997650146484375,0.298828125,,,,1500.0,,,0.9421462059897667,0.8068942427635193,1.1245611906051636,lq_m1500_d1,1.0
0,0.95,,,1.8828125,,,,1.329023838043213,0.98553466796875,,,,1750.0,,,2.84596922685723,2.7008543014526367,3.7995996475219727,lq_m1750_d0p7,0.7
0,0.95,,,0.94140625,,,,0.6633052825927734,0.4964447021484375,,,,1750.0,,,1.4118707101777015,1.3504271507263184,1.8938926458358765,lq_m1750_d1,1.0
0,0.95,,,0.609375,,,,0.4316096305847168,0.32135009765625,,,,1750.0,,,0.907912642940881,0.8789934515953064,1.2328391075134277,lq_m1750_d1p25,1.25
0,0.95,,,1.53515625,,,,1.0836231708526611,0.803558349609375,,,,2000.0,,,2.319999831927424,2.2143871784210205,3.124976634979248,lq_m2000_d1,1.0
0,0.95,,,1.00390625,,,,0.7086288928985596,0.525482177734375,,,,2000.0,,,1.5185252583196571,1.4520869255065918,2.0460762977600098,lq_m2000_d1p25,1.25
0,0.95,,,0.83203125,,,,0.5857583284378052,0.435516357421875,,,,2000.0,,,1.3565463947864573,1.2001640796661377,1.6936895847320557,lq_m2000_d1p5,1.5
0,0.95,,,1.8515625,,,,1.3025014400482178,0.961944580078125,,,,2250.0,,,3.1366530098293492,2.6929290294647217,3.8288774490356445,lq_m2250_d1p25,1.25
0,0.95,,,1.33203125,,,,0.9352836608886719,0.697235107421875,,,,2250.0,,,2.22822435350665,1.9373180866241455,2.7545299530029297,lq_m2250_d1p5,1.5
0,0.95,,,2.1171875,,,,1.4814109802246094,1.099945068359375,,,,2500.0,,,3.5897458785044516,3.087695598602295,4.409518241882324,lq_m2500_d1p5,1.5
0,0.95,,,0.2353515625,,,,0.16839760541915894,0.12686920166015625,,,,500.0,,,0.2223606719138313,0.32916370034217834,0.4423978924751282,lq_m500_d0p01,0.01
0,0.95,,,0.234375,,,,0.16854286193847656,0.1263427734375,,,,500.0,,,0.22466036524112862,0.32873210310935974,0.4427226185798645,lq_m500_d0p05,0.05
0,0.95,,,0.66796875,,,,0.4787571430206299,0.3574676513671875,,,,750.0,,,1.1231571354976575,0.9475367069244385,1.2988791465759277,lq_m750_d0p05,0.05
0,0.95,,,0.65234375,,,,0.4660053253173828,0.3465576171875,,,,750.0,,,1.1142836396045777,0.9227718710899353,1.2667388916015625,lq_m750_d0p1,0.1
0,0.95,,,0.564453125,,,,0.40322017669677734,0.29986572265625,,,,750.0,,,0.9648538412817977,0.7984462976455688,1.096070408821106,lq_m750_d0p25,0.25
0,0.95,,,0.390625,,,,0.2742767333984375,0.2044677734375,,,,2000.0,,,0.6300262310484384,0.5634573101997375,0.8000373840332031,lq_m2000_d2p0,2.0
