,cl,coupling,d,exp,gdm,gq,lam,m1s,m2s,mchi,md,mdm,mlq,mmed,mphi,obs,p1s,p2s,tag,ylq
0,0.95,scalar,,1.0546875,1.0,1.0,,0.760953426361084,0.572662353515625,,,1.0,,400.0,,1.054026129052991,1.4624783992767334,1.9599826335906982,scalar_mmed400_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,1.4453125,1.0,1.0,,1.042788028717041,0.784759521484375,,,1.0,,500.0,,1.420847073735984,2.0156590938568115,2.694138526916504,scalar_mmed500_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,2.2265625,1.0,1.0,,1.606457233428955,1.208953857421875,,,1.0,,600.0,,2.222748272280815,3.1052045822143555,4.150429725646973,scalar_mmed600_mdm1_gq1p0_gdm1p0,
0,0.95,scalar,,5.21875,1.0,1.0,,3.752887725830078,2.813232421875,,,1.0,,800.0,,5.217770865063839,7.278163909912109,9.72802448272705,scalar_mmed800_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.724609375,1.0,1.0,,0.5245280265808105,0.396270751953125,,,1.0,,10.0,,0.7227614547899759,1.0105534791946411,1.3507100343704224,pseudoscalar_mmed10_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.75,1.0,1.0,,0.5411224365234375,0.4072265625,,,1.0,,100.0,,0.7488737988719316,1.0459636449813843,1.39803946018219,pseudoscalar_mmed100_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.701171875,1.0,1.0,,0.5058931112289429,0.38071441650390625,,,1.0,,200.0,,0.6987903647758305,0.977867066860199,1.3160392045974731,pseudoscalar_mmed200_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.5390625,1.0,1.0,,0.3876485824584961,0.29058837890625,,,1.0,,300.0,,0.538484716965611,0.7560838460922241,1.0217117071151733,pseudoscalar_mmed300_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,0.65625,1.0,1.0,,0.4719200134277344,0.353759765625,,,1.0,,400.0,,0.655725617631099,0.9204499125480652,1.2438229322433472,pseudoscalar_mmed400_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.19140625,1.0,1.0,,0.8567595481872559,0.642242431640625,,,1.0,,500.0,,1.194038599712741,1.6805528402328491,2.2799465656280518,pseudoscalar_mmed500_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,1.953125,1.0,1.0,,1.4045238494873047,1.0528564453125,,,1.0,,600.0,,1.956220659658843,2.755004644393921,3.7376174926757812,pseudoscalar_mmed600_mdm1_gq1p0_gdm1p0,
0,0.95,pseudoscalar,,4.8125,1.0,1.0,,3.4607467651367188,2.59423828125,,,1.0,,800.0,,4.7017408869077535,6.788331508636475,9.270784378051758,pseudoscalar_mmed800_mdm1_gq1p0_gdm1p0,
0,0.95,,,0.228515625,,,,0.16487324237823486,0.12407684326171875,,,,,,,0.2281451259158505,0.31869205832481384,0.42596516013145447,hinv_m125,
0,0.95,,,2.2109375,,,,1.571298599243164,1.174560546875,,,,1000.0,,,2.2083128821585576,3.153916835784912,4.394778728485107,lq_m1000_d0p1,0.1
0,0.95,,,1.640625,,,,1.1659812927246094,0.87158203125,,,,1000.0,,,1.6386004211977168,2.340362310409546,3.2507975101470947,lq_m1000_d0p25,0.25
0,0.95,,,0.79296875,,,,0.5683491230010986,0.4243621826171875,,,,1000.0,,,0.7963912942579587,1.13117516040802,1.5562173128128052,lq_m1000_d0p5,0.5
0,0.95,,,3.796875,,,,2.6892600059509277,2.00225830078125,,,,1250.0,,,3.8011405218573944,5.461670875549316,7.624368190765381,lq_m1250_d0p25,0.25
0,0.95,,,1.4765625,,,,1.0493831634521484,0.784423828125,,,,1250.0,,,1.4754920139681063,2.106326103210449,2.9350290298461914,lq_m1250_d0p5,0.5
0,0.95,,,0.82421875,,,,0.5857667922973633,0.4378662109375,,,,1250.0,,,0.8246899092217167,1.1757534742355347,1.6279412508010864,lq_m1250_d0p7,0.7
0,0.95,,,2.609375,,,,1.8481745719909668,1.37603759765625,,,,1500.0,,,2.6090187987693567,3.7430927753448486,5.23308801651001,lq_m1500_d0p5,0.5
0,0.95,,,1.36328125,,,,0.9688749313354492,0.7242431640625,,,,1500.0,,,1.3660337155178086,1.9555978775024414,2.734053611755371,lq_m1500_d0p7,0.7
0,0.95,,,0.677734375,,,,0.48002737760543823,0.35739898681640625,,,,1500.0,,,0.6789222057762461,0.9721955060958862,1.3591928482055664,lq_m1500_d1,1.0
0,0.95,,,2.2890625,,,,1.621302843093872,1.207122802734375,,,,1750.0,,,2.2938820174091408,3.3018598556518555,4.631049633026123,lq_m1750_d0p7,0.7
0,0.95,,,1.13671875,,,,0.8051179647445679,0.5994415283203125,,,,1750.0,,,1.1364117253451422,1.6396608352661133,2.2997190952301025,lq_m1750_d1,1.0
0,0.95,,,0.740234375,,,,0.5242950320243835,0.39035797119140625,,,,1750.0,,,0.7400989545052937,1.0648009777069092,1.4957047700881958,lq_m1750_d1p25,1.25
0,0.95,,,1.8671875,,,,1.3179945945739746,0.97735595703125,,,,2000.0,,,1.870173694470389,2.7082114219665527,3.8334238529205322,lq_m2000_d1,1.0
0,0.95,,,1.2421875,,,,0.8768248558044434,0.65020751953125,,,,2000.0,,,1.242232687688506,1.7967456579208374,2.5317208766937256,lq_m2000_d1p25,1.25
0,0.95,,,0.85546875,,,,0.6038510799407959,0.447784423828125,,,,2000.0,,,0.856069737732774,1.2407914400100708,1.7510030269622803,lq_m2000_d1p5,1.5
0,0.95,,,1.9140625,,,,1.3439559936523438,1.00189208984375,,,,2250.0,,,1.919225624050696,2.791459083557129,3.962801218032837,lq_m2250_d1p25,1.25
0,0.95,,,1.37890625,,,,0.9681968688964844,0.721771240234375,,,,2250.0,,,1.3808438754689045,2.0109899044036865,2.8548343181610107,lq_m2250_d1p5,1.5
0,0.95,,,2.171875,,,,1.5196762084960938,1.12835693359375,,,,2500.0,,,2.1746709403253215,3.1847658157348633,4.533900260925293,lq_m2500_d1p5,1.5
0,0.95,,,0.2646484375,,,,0.19031298160552979,0.14266204833984375,,,,500.0,,,0.2645667697249884,0.3711933493614197,0.5016012191772461,lq_m500_d0p01,0.01
0,0.95,,,0.263671875,,,,0.18961071968078613,0.1421356201171875,,,,500.0,,,0.26369592612720266,0.3698236346244812,0.4997503161430359,lq_m500_d0p05,0.05
0,0.95,,,0.79296875,,,,0.5683491230010986,0.4243621826171875,,,,750.0,,,0.7949494378689653,1.124853491783142,1.5419442653656006,lq_m750_d0p05,0.05
0,0.95,,,0.775390625,,,,0.5529343485832214,0.41495513916015625,,,,750.0,,,0.7734203337081607,1.0968276262283325,1.5056746006011963,lq_m750_d0p1,0.1
0,0.95,,,0.66796875,,,,0.4787571430206299,0.3574676513671875,,,,750.0,,,0.6692153822820064,0.9475367069244385,1.2988791465759277,lq_m750_d0p25,0.25
0,0.95,,2.0,0.109375,,,,0.07799577713012695,0.05853271484375,,7.0,,,,,0.1093028824792095,0.15428026020526886,0.2106996476650238,add_md7_d2,
0,0.95,,2.0,0.17431640625,,,,0.12430576980113983,0.09328651428222656,,8.0,,,,,0.17466631674860641,0.24727383255958557,0.3389618992805481,add_md8_d2,
0,0.95,,2.0,0.29296875,,,,0.2089172601699829,0.1567840576171875,,9.0,,,,,0.29964496393219653,0.41325071454048157,0.5643740892410278,add_md9_d2,
0,0.95,,2.0,0.447265625,,,,0.3189470171928406,0.23935699462890625,,10.0,,,,,0.4461767146429514,0.6308960914611816,0.8616110682487488,add_md10_d2,
0,0.95,,2.0,0.640625,,,,0.4568324089050293,0.34283447265625,,11.0,,,,,0.6396877160902329,0.9087486863136292,1.2416489124298096,add_md11_d2,
0,0.95,,2.0,0.94921875,,,,0.6803390979766846,0.5079803466796875,,12.0,,,,,0.9514759585357683,1.342715859413147,1.8311583995819092,add_md12_d2,
0,0.95,,3.0,0.1396484375,,,,0.09975862503051758,0.074188232421875,,6.0,,,,,0.13972335001537334,0.1980961263179779,0.2715493142604828,add_md6_d3,
0,0.95,,3.0,0.3046875,,,,0.21727395057678223,0.163055419921875,,7.0,,,,,0.3045487947871598,0.43220973014831543,0.592471182346344,add_md7_d3,
0,0.95,,3.0,0.5859375,,,,0.4185676574707031,0.311279296875,,8.0,,,,,0.586494006430313,0.8311725854873657,1.139367699623108,add_md8_d3,
0,0.95,,3.0,1.05859375,,,,0.7548877000808716,0.5665130615234375,,9.0,,,,,1.0599839728723404,1.5016517639160156,2.058457612991333,add_md9_d3,
0,0.95,,3.0,1.7578125,,,,1.2492656707763672,0.933837890625,,10.0,,,,,1.755579332734655,2.4935176372528076,3.418102979660034,add_md10_d3,
0,0.95,,3.0,2.84375,,,,2.0314483642578125,1.5107421875,,11.0,,,,,2.8482054282808966,4.033957481384277,5.529731273651123,add_md11_d3,
0,0.95,,4.0,0.1083984375,,,,0.07703804969787598,0.057586669921875,,5.0,,,,,0.10834406454681436,0.153766930103302,0.21078303456306458,add_md5_d4,
0,0.95,,4.0,0.2958984375,,,,0.21137666702270508,0.157196044921875,,6.0,,,,,0.2965905954355906,0.42092159390449524,0.576177716255188,add_md6_d4,
0,0.95,,4.0,0.75390625,,,,0.5385570526123047,0.4005126953125,,7.0,,,,,0.7535670396540322,1.0694420337677002,1.4659864902496338,add_md7_d4,
0,0.95,,4.0,1.6953125,,,,1.2089345455169678,0.907257080078125,,8.0,,,,,1.6985728966136113,2.4048593044281006,3.2965705394744873,add_md8_d4,
0,0.95,,4.0,3.453125,,,,2.4624381065368652,1.84796142578125,,9.0,,,,,3.4568831051832,4.9121413230896,6.72397518157959,add_md9_d4,
0,0.95,,5.0,0.18115234375,,,,0.12918050587177277,0.09694480895996094,,5.0,,,,,0.1858339758660273,0.2569708526134491,0.3522545099258423,add_md5_d5,
0,0.95,,5.0,0.556640625,,,,0.39763927459716797,0.29571533203125,,6.0,,,,,0.5574580414512408,0.7896139025688171,1.0823992490768433,add_md6_d5,
0,0.95,,5.0,1.640625,,,,1.1719894409179688,0.87158203125,,7.0,,,,,1.6381498350580106,2.3272831439971924,3.179832696914673,add_md7_d5,
0,0.95,,6.0,0.2998046875,,,,0.21379199624061584,0.16044235229492188,,5.0,,,,,0.29939746524671307,0.422893226146698,0.5756335258483887,add_md5_d6,
0,0.95,,6.0,1.0703125,,,,0.7671313285827637,0.572784423828125,,6.0,,,,,1.0722035692932796,1.518275260925293,2.0676794052124023,add_md6_d6,
0,0.95,,6.0,3.484375,,,,2.4973764419555664,1.86468505859375,,7.0,,,,,3.48909979499227,4.942706108093262,6.753358840942383,add_md7_d6,
